Date,AXISBANK.NS,BAJAJHLDNG.NS,BALKRISHNA.NS,CDSL.NS,CIPLA.NS,EIDPARRY.NS,HCL-INSYS.NS,HDFCBANK.NS,ICICIBANK.NS,ICRA.NS,IEX.NS,INFY.NS,IPCALAB.NS,ITC.NS,KOTAKBANK.NS,M&M.NS,MAHSCOOTER.NS,MARUTI.NS,MCX.NS,MOTILALOFS.NS,NH.NS,POWERGRID.NS,SWARAJENG.NS,ZYDUSWELL.NS
2023-01-11,947.0692749023438,5629.822265625,24.06035804748535,536.2590942382812,1021.97900390625,537.6528930664062,16.700000762939453,1551.673828125,844.9083862304688,4592.5361328125,136.0613250732422,1397.1976318359375,851.58837890625,309.4881896972656,1798.396484375,1276.205078125,4209.416015625,8130.4208984375,1463.883544921875,698.0235595703125,718.485595703125,142.0302734375,1503.5625,1495.6749267578125
2023-01-12,932.9093017578125,5718.77197265625,23.68009376525879,527.6737060546875,1035.1976318359375,528.6485595703125,16.5,1559.9642333984375,839.39794921875,4558.927734375,135.62966918945312,1406.0771484375,864.5274047851562,307.6693115234375,1776.08935546875,1283.302734375,4218.39794921875,8213.595703125,1490.409912109375,700.32861328125,727.9080810546875,143.0689697265625,1500.866943359375,1486.2784423828125
2023-01-13,931.5132446289062,5797.6318359375,24.509761810302734,527.1845703125,1041.63623046875,540.2607421875,16.700000762939453,1561.1834716796875,851.8818359375,4497.01904296875,135.86944580078125,1427.9669189453125,866.6175537109375,306.6433410644531,1776.8878173828125,1291.323974609375,4206.7216796875,8296.23046875,1585.35107421875,728.5281372070312,731.82568359375,143.40399169921875,1520.153564453125,1469.0765380859375
2023-01-16,910.5725708007812,5670.27587890625,25.71969223022461,523.6622314453125,1033.6854248046875,535.6846923828125,16.399999618530273,1546.2119140625,843.8843383789062,4426.8310546875,135.00621032714844,1448.7171630859375,862.0391845703125,307.9958190917969,1781.3792724609375,1279.1219482421875,4192.96533203125,8224.2919921875,1579.1270751953125,722.3487548828125,721.6594848632812,144.50970458984375,1499.565673828125,1488.0185546875
2023-01-17,915.1096801757812,5550.08447265625,26.929624557495117,518.9171142578125,1042.953125,530.8627319335938,16.450000762939453,1569.22998046875,843.786865234375,4424.29833984375,134.19088745117188,1462.0125732421875,847.95556640625,309.9079284667969,1794.20458984375,1284.2264404296875,4227.7578125,8321.697265625,1604.2208251953125,730.5878295898438,721.5106811523438,146.35250854492188,1507.7452392578125,1471.21435546875
2023-01-18,921.3919067382812,5499.4453125,26.756776809692383,516.9847412109375,1037.392578125,540.555908203125,16.299999237060547,1596.9296875,848.0293579101562,4393.6123046875,133.8072052001953,1467.61572265625,871.3950805664062,312.14654541015625,1795.65185546875,1285.4903564453125,4218.681640625,8336.1240234375,1596.9100341796875,723.4766235351562,742.3888549804688,146.98910522460938,1519.5494384765625,1465.6461181640625
2023-01-19,926.0786743164062,5508.65673828125,26.756776809692383,515.5904541015625,1038.8070068359375,538.440185546875,16.350000381469727,1603.56201171875,844.7620849609375,4367.845703125,132.8480224609375,1461.4427490234375,867.71240234375,309.8146667480469,1763.912841796875,1282.9625244140625,4204.2158203125,8343.5830078125,1581.7451171875,724.6046752929688,738.66943359375,147.92726135253906,1517.318603515625,1453.5648193359375
2023-01-20,927.9234008789062,5440.42138671875,26.099956512451172,514.7833862304688,1027.6859130859375,533.17529296875,16.100000381469727,1619.9964599609375,848.8583374023438,4290.25341796875,130.16229248046875,1448.7646484375,858.057861328125,312.0999450683594,1759.521240234375,1278.2955322265625,4219.201171875,8282.8828125,1555.0213623046875,709.3524169921875,722.3536987304688,149.6025390625,1507.140869140625,1437.9041748046875
2023-01-23,930.0673828125,5641.373046875,25.408567428588867,517.5473022460938,1036.5634765625,534.6514282226562,15.800000190734863,1631.846923828125,850.1751098632812,4236.0908203125,133.03985595703125,1470.0845947265625,867.6129760742188,315.0380859375,1780.3311767578125,1291.6156005859375,4184.833984375,8260.6044921875,1545.2406005859375,711.7555541992188,723.7423095703125,150.84226989746094,1508.4422607421875,1446.505126953125
2023-01-24,907.630859375,5742.36083984375,24.406051635742188,512.0438232421875,1036.173095703125,534.9466552734375,15.949999809265137,1653.6947021484375,849.2484741210938,4254.8427734375,133.0878143310547,1473.7884521484375,860.4963989257812,316.1574401855469,1756.876220703125,1287.19189453125,4170.79345703125,8537.0673828125,1545.6358642578125,711.4612426757812,721.0147094726562,148.061279296875,1514.623291015625,1434.27490234375
